customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
customer_id_14340,38,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,10.71666667,2,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_18298,44,blue-collar,married,basic.4y,no,no,no,cellular,jul,wed,0.9,10,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_38665,30,admin.,married,high.school,no,yes,no,cellular,nov,wed,2.633333333,1,999,0,nonexistent,-3.37,46.3245,-21.07,1.721,5017.5,0
customer_id_37466,43,admin.,married,high.school,no,yes,no,cellular,aug,thu,19.58333333,3,999,0,nonexistent,-2.87,46.1005,-21.98,1.875,5076.2,0
customer_id_12771,59,admin.,married,professional.course,no,yes,no,cellular,jul,tue,7.083333333,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_29881,45,technician,divorced,professional.course,unknown,yes,no,telephone,apr,mon,0.3,5,999,1,failure,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_37843,27,student,single,unknown,unknown,yes,no,cellular,aug,fri,0.833333333,1,999,0,nonexistent,-2.87,46.1005,-21.98,1.827,5076.2,0
customer_id_21957,55,admin.,married,university.degree,no,no,no,cellular,aug,wed,3.066666667,3,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_24174,36,admin.,married,university.degree,no,yes,no,cellular,nov,mon,1.533333333,1,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_33474,29,student,single,high.school,no,no,no,cellular,may,tue,1.866666667,2,999,0,nonexistent,-1.77,46.4465,-32.34,2.293,5099.1,0
customer_id_16991,61,technician,married,university.degree,unknown,no,no,cellular,jul,thu,3.55,10,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_16123,29,unemployed,single,university.degree,no,yes,no,cellular,jul,tue,4.533333333,1,999,0,nonexistent,1.43,46.959,-29.89,5.963,5228.1,0
customer_id_13965,37,admin.,single,university.degree,no,no,no,cellular,jul,fri,5.5,2,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_22483,39,admin.,married,university.degree,no,no,no,cellular,aug,fri,1.366666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_24260,38,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,mon,4.866666667,1,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_3807,30,admin.,single,university.degree,no,yes,no,telephone,may,fri,18.8,3,999,0,nonexistent,1.13,46.997,-25.48,5.861,5191,0
customer_id_33007,39,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,1.7,2,999,0,nonexistent,-1.77,46.4465,-32.34,2.301,5099.1,0
customer_id_19368,61,housemaid,married,basic.4y,unknown,no,no,cellular,aug,wed,4.85,2,999,0,nonexistent,1.43,46.722,-25.27,5.969,5228.1,0
customer_id_3279,34,housemaid,single,basic.4y,no,no,no,telephone,may,thu,7.95,1,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_9066,27,technician,single,university.degree,no,yes,yes,telephone,jun,thu,2.133333333,2,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_19199,36,technician,single,university.degree,no,yes,yes,cellular,aug,wed,7.583333333,3,999,0,nonexistent,1.43,46.722,-25.27,5.969,5228.1,1
customer_id_15367,29,admin.,single,high.school,no,yes,no,telephone,jul,fri,0.683333333,1,999,0,nonexistent,1.43,46.959,-29.89,5.959,5228.1,0
customer_id_15611,41,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,2.05,3,999,0,nonexistent,1.43,46.959,-29.89,5.962,5228.1,0
customer_id_26622,47,technician,divorced,professional.course,no,yes,yes,cellular,nov,thu,11.75,1,999,0,nonexistent,-0.07,46.6,-29.4,5.078,5195.8,1
customer_id_30003,49,housemaid,single,professional.course,no,yes,no,cellular,apr,tue,4.033333333,2,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,1
customer_id_38874,50,technician,married,professional.course,no,yes,no,cellular,nov,mon,1.15,5,3,2,success,-3.37,46.3245,-21.07,1.716,5017.5,0
customer_id_4923,40,admin.,married,high.school,no,no,no,telephone,may,wed,2.55,4,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_40013,31,admin.,single,high.school,no,no,no,telephone,jul,thu,0.466666667,1,999,0,nonexistent,-1.67,47.1075,-28.21,1.784,4991.6,0
customer_id_17110,47,technician,divorced,unknown,unknown,no,no,cellular,jul,fri,2.233333333,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_14882,27,services,divorced,high.school,no,yes,no,cellular,jul,wed,2.633333333,1,999,0,nonexistent,1.43,46.959,-29.89,5.959,5228.1,0
customer_id_40220,74,retired,married,basic.6y,no,yes,no,cellular,jul,wed,2.383333333,1,999,0,nonexistent,-1.67,47.1075,-28.21,1.883,4991.6,1
customer_id_2347,36,admin.,married,university.degree,no,no,no,telephone,may,tue,2.9,1,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_34248,39,services,married,high.school,no,yes,yes,cellular,may,thu,7.266666667,3,999,0,nonexistent,-1.77,46.4465,-32.34,2.268,5099.1,0
customer_id_40828,33,admin.,single,high.school,no,no,no,cellular,sep,mon,4.366666667,5,6,3,success,-1.07,47.0995,-26.25,1.881,4963.6,1
customer_id_28032,57,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,apr,thu,2.733333333,1,999,1,failure,-1.77,46.5375,-32.97,2.485,5099.1,0
customer_id_33137,31,admin.,single,professional.course,no,yes,no,cellular,may,tue,3.333333333,1,999,1,failure,-1.77,46.4465,-32.34,2.293,5099.1,0
customer_id_39657,33,admin.,married,university.degree,no,yes,no,cellular,may,thu,6.666666667,1,3,1,success,-1.77,46.938,-28,1.685,5008.7,1
customer_id_14294,32,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,4.083333333,2,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_36622,32,technician,single,professional.course,no,no,no,cellular,jun,thu,2.283333333,1,999,0,nonexistent,-2.87,46.4815,-28.56,2.262,5076.2,1
customer_id_23092,37,technician,single,professional.course,no,yes,no,cellular,aug,tue,2.283333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_13860,37,admin.,married,high.school,unknown,yes,yes,cellular,jul,fri,4.716666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_17798,55,blue-collar,divorced,basic.4y,no,no,no,cellular,jul,tue,1.066666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.963,5228.1,0
customer_id_39700,47,unknown,married,university.degree,no,yes,no,cellular,may,thu,4.233333333,1,999,1,failure,-1.77,46.938,-28,1.694,5008.7,0
customer_id_25075,39,retired,divorced,basic.9y,unknown,no,no,telephone,nov,tue,1.9,1,999,1,failure,-0.07,46.6,-29.4,5.155,5195.8,0
customer_id_8860,59,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,7.533333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_22541,54,housemaid,married,unknown,no,yes,no,cellular,aug,fri,3.983333333,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_3033,39,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,2.45,3,999,0,nonexistent,1.13,46.997,-25.48,5.861,5191,0
customer_id_18812,56,management,married,university.degree,unknown,yes,no,telephone,jul,thu,0.183333333,5,999,0,nonexistent,1.43,46.959,-29.89,5.97,5228.1,0
customer_id_20012,47,management,married,university.degree,no,yes,no,cellular,aug,fri,5.566666667,4,999,0,nonexistent,1.43,46.722,-25.27,5.968,5228.1,0
customer_id_18806,37,admin.,married,university.degree,no,no,no,cellular,jul,thu,0.316666667,10,999,0,nonexistent,1.43,46.959,-29.89,5.97,5228.1,0
customer_id_5289,50,technician,divorced,professional.course,no,yes,yes,telephone,may,fri,3.583333333,2,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_21940,34,admin.,single,university.degree,no,no,no,cellular,aug,wed,5.866666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_17732,49,technician,married,basic.9y,no,unknown,unknown,cellular,jul,tue,26.15,1,999,0,nonexistent,1.43,46.959,-29.89,5.963,5228.1,0
customer_id_11966,31,entrepreneur,single,university.degree,no,no,no,telephone,jun,wed,5.783333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.96,5228.1,0
customer_id_24879,54,management,married,university.degree,no,yes,no,cellular,nov,tue,1.116666667,1,999,0,nonexistent,-0.07,46.6,-29.4,5.155,5195.8,0
customer_id_23447,49,technician,married,university.degree,no,yes,no,cellular,aug,wed,5.75,7,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_26844,35,admin.,married,university.degree,unknown,yes,no,cellular,nov,thu,6.433333333,2,999,0,nonexistent,-0.07,46.6,-29.4,5.078,5195.8,0
customer_id_9895,35,admin.,married,university.degree,no,no,no,telephone,jun,wed,7.266666667,1,999,0,nonexistent,1.43,47.2325,-29.26,5.961,5228.1,0
customer_id_39222,36,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,5.016666667,1,3,2,success,-1.77,46.6845,-24.36,1.654,5008.7,1
customer_id_12026,60,retired,single,professional.course,no,yes,no,telephone,jun,thu,9.416666667,3,999,0,nonexistent,1.43,47.2325,-29.26,5.957,5228.1,0
customer_id_27759,36,technician,single,professional.course,no,no,no,cellular,mar,fri,3.816666667,1,999,0,nonexistent,-1.77,46.4215,-35,2.728,5099.1,1
customer_id_22280,58,admin.,married,high.school,unknown,no,no,cellular,aug,thu,1.45,2,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_8562,35,admin.,married,university.degree,no,yes,no,telephone,jun,wed,5.916666667,1,999,0,nonexistent,1.43,47.2325,-29.26,5.866,5228.1,0
customer_id_31495,31,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,2.333333333,2,999,0,nonexistent,-1.77,46.4465,-32.34,2.336,5099.1,0
customer_id_1618,57,services,married,high.school,no,yes,no,telephone,may,fri,4.066666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.857,5191,0
customer_id_29714,42,admin.,divorced,university.degree,no,yes,no,telephone,apr,mon,3,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_24855,38,technician,divorced,high.school,no,no,no,cellular,nov,tue,2.2,1,999,0,nonexistent,-0.07,46.6,-29.4,5.155,5195.8,0
customer_id_7045,32,technician,married,high.school,no,yes,no,telephone,may,thu,3.533333333,6,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_19308,33,technician,single,high.school,no,no,no,cellular,aug,wed,3.866666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.969,5228.1,0
customer_id_19590,46,admin.,married,university.degree,no,no,no,cellular,aug,thu,1.4,10,999,0,nonexistent,1.43,46.722,-25.27,5.97,5228.1,0
customer_id_38617,39,blue-collar,single,high.school,no,yes,no,cellular,nov,mon,2.133333333,1,999,0,nonexistent,-3.37,46.3245,-21.07,1.724,5017.5,0
customer_id_4274,55,admin.,married,university.degree,no,yes,no,telephone,may,tue,1.133333333,2,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_40046,31,admin.,single,high.school,no,no,no,cellular,jul,tue,5.316666667,1,999,0,nonexistent,-1.67,47.1075,-28.21,1.799,4991.6,1
customer_id_29976,56,management,married,university.degree,no,yes,no,cellular,apr,tue,5.6,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_13388,59,housemaid,married,university.degree,no,no,no,cellular,jul,wed,6.466666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_21695,35,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1.966666667,3,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_30299,30,admin.,single,university.degree,no,yes,no,cellular,apr,thu,4.15,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.367,5099.1,0
customer_id_10411,37,admin.,single,high.school,no,no,no,telephone,jun,mon,0.6,1,999,0,nonexistent,1.43,47.2325,-29.26,5.962,5228.1,0
customer_id_37531,23,student,single,high.school,no,no,no,cellular,aug,thu,3.933333333,3,999,0,nonexistent,-2.87,46.1005,-21.98,1.875,5076.2,0
customer_id_24667,55,management,married,university.degree,unknown,yes,no,cellular,nov,mon,8.933333333,2,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_1950,29,services,single,high.school,no,no,no,telephone,may,fri,1.433333333,4,999,0,nonexistent,1.13,46.997,-25.48,5.857,5191,0
customer_id_21213,46,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,4,2,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_10928,41,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,1.083333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.964,5228.1,0
customer_id_40001,88,retired,single,basic.9y,unknown,no,no,telephone,jun,wed,15.91666667,1,999,0,nonexistent,-1.67,47.0275,-27.86,1.769,4991.6,1
customer_id_34079,50,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,1.466666667,2,999,0,nonexistent,-1.77,46.4465,-32.34,2.283,5099.1,0
customer_id_21975,33,technician,married,university.degree,no,yes,no,cellular,aug,wed,2.616666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_1068,37,blue-collar,married,basic.6y,no,yes,yes,telephone,may,wed,5.083333333,3,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_20044,51,technician,married,professional.course,no,no,no,cellular,aug,mon,1.533333333,2,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_18961,49,services,married,high.school,no,yes,no,cellular,aug,mon,2.333333333,2,999,0,nonexistent,1.43,46.722,-25.27,5.972,5228.1,0
customer_id_31461,33,blue-collar,single,high.school,no,yes,no,cellular,may,wed,1.933333333,2,999,2,failure,-1.77,46.4465,-32.34,2.336,5099.1,0
customer_id_18854,55,services,married,basic.9y,unknown,yes,no,cellular,aug,mon,2.466666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.972,5228.1,0
customer_id_2274,32,admin.,single,high.school,no,no,no,telephone,may,tue,2.366666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_11159,37,technician,married,professional.course,no,no,no,telephone,jun,thu,2.65,1,999,0,nonexistent,1.43,47.2325,-29.26,5.963,5228.1,0
customer_id_12938,25,entrepreneur,married,professional.course,no,no,no,cellular,jul,tue,0.966666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_29225,73,retired,single,unknown,no,yes,no,cellular,apr,fri,3.133333333,3,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,1
customer_id_12445,33,housemaid,divorced,high.school,no,yes,no,cellular,jul,mon,2.116666667,4,999,0,nonexistent,1.43,46.959,-29.89,5.962,5228.1,0
customer_id_1265,41,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,2.066666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.857,5191,0
customer_id_12386,35,self-employed,married,basic.9y,no,yes,no,cellular,jul,mon,3.016666667,2,999,0,nonexistent,1.43,46.959,-29.89,5.962,5228.1,0
customer_id_31462,37,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,3.7,2,999,1,failure,-1.77,46.4465,-32.34,2.336,5099.1,0
customer_id_27342,32,admin.,single,university.degree,no,no,no,cellular,nov,fri,2.85,1,999,0,nonexistent,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_24248,38,management,married,university.degree,no,no,no,cellular,nov,mon,1.4,1,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_2845,50,admin.,divorced,high.school,no,yes,no,telephone,may,wed,2.533333333,2,999,0,nonexistent,1.13,46.997,-25.48,5.861,5191,0
customer_id_19422,33,services,married,professional.course,unknown,no,yes,cellular,aug,wed,1.333333333,2,999,0,nonexistent,1.43,46.722,-25.27,5.969,5228.1,0
customer_id_28979,21,student,single,unknown,no,yes,no,cellular,apr,fri,7.533333333,3,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,1
customer_id_22080,36,admin.,married,university.degree,no,no,no,cellular,aug,wed,2.1,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_38989,38,admin.,single,high.school,no,unknown,unknown,cellular,dec,mon,8,1,999,1,failure,-2.97,46.3565,-23.1,1.719,5023.5,1
customer_id_36866,60,retired,married,basic.4y,no,yes,no,cellular,jun,tue,1.316666667,2,999,0,nonexistent,-2.87,46.4815,-28.56,2.254,5076.2,0
customer_id_8774,39,admin.,married,university.degree,no,no,no,telephone,jun,thu,1.05,1,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_29069,49,technician,divorced,university.degree,no,no,no,cellular,apr,fri,0.883333333,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_11088,42,admin.,married,basic.9y,no,no,no,telephone,jun,thu,3.083333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.963,5228.1,0
customer_id_4443,46,services,married,high.school,no,unknown,unknown,telephone,may,tue,2.633333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_21416,39,admin.,married,university.degree,no,no,yes,cellular,aug,tue,1.966666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_24741,53,admin.,married,university.degree,no,no,no,cellular,nov,tue,2.383333333,1,999,0,nonexistent,-0.07,46.6,-29.4,5.155,5195.8,0
customer_id_347,43,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,7.016666667,4,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_33385,57,admin.,married,high.school,unknown,yes,no,cellular,may,tue,2.316666667,2,999,1,failure,-1.77,46.4465,-32.34,2.293,5099.1,0
customer_id_2260,32,admin.,married,university.degree,no,yes,no,telephone,may,tue,15.11666667,2,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_33874,53,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,1.066666667,5,999,0,nonexistent,-1.77,46.4465,-32.34,2.283,5099.1,0
customer_id_6277,38,unemployed,single,basic.4y,unknown,yes,no,telephone,may,tue,4.45,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_31986,33,services,married,high.school,no,unknown,unknown,cellular,may,thu,3.583333333,2,999,1,failure,-1.77,46.4465,-32.34,2.329,5099.1,0
customer_id_23475,43,technician,divorced,high.school,no,no,no,cellular,aug,thu,1.366666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.964,5228.1,0
customer_id_30095,66,retired,married,university.degree,no,no,no,telephone,apr,mon,3.783333333,3,999,0,nonexistent,-1.77,46.5375,-32.97,2.394,5099.1,0
customer_id_41043,40,admin.,divorced,university.degree,no,yes,no,telephone,oct,mon,4.883333333,3,999,0,nonexistent,-1.07,47.3005,-34.65,2.034,4963.6,0
customer_id_37780,59,retired,married,university.degree,no,no,no,cellular,aug,mon,8.283333333,2,999,1,failure,-2.87,46.1005,-21.98,1.845,5076.2,0
customer_id_9919,45,unemployed,married,university.degree,unknown,yes,no,telephone,jun,wed,2.9,1,999,0,nonexistent,1.43,47.2325,-29.26,5.961,5228.1,0
customer_id_22264,36,housemaid,married,university.degree,no,no,no,cellular,aug,thu,3.016666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_21336,35,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,2.9,4,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_25146,34,entrepreneur,married,university.degree,no,no,no,cellular,nov,tue,1.216666667,3,999,0,nonexistent,-0.07,46.6,-29.4,5.155,5195.8,0
customer_id_17861,62,retired,divorced,professional.course,no,no,no,cellular,jul,tue,7.566666667,5,999,0,nonexistent,1.43,46.959,-29.89,5.963,5228.1,1
customer_id_28828,43,blue-collar,divorced,basic.4y,no,no,yes,cellular,apr,thu,5.266666667,2,999,0,nonexistent,-1.77,46.5375,-32.97,2.412,5099.1,0
customer_id_24756,33,technician,married,university.degree,no,unknown,unknown,cellular,nov,tue,1.7,1,999,0,nonexistent,-0.07,46.6,-29.4,5.155,5195.8,0
customer_id_8744,37,services,divorced,high.school,no,yes,no,telephone,jun,thu,1.233333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_38292,58,admin.,married,basic.9y,no,no,no,cellular,oct,wed,1.316666667,2,999,0,nonexistent,-3.37,46.2155,-18.83,1.744,5017.5,0
customer_id_19346,53,entrepreneur,married,basic.9y,no,no,no,cellular,aug,wed,1.5,1,999,0,nonexistent,1.43,46.722,-25.27,5.969,5228.1,0
customer_id_9029,53,unemployed,married,high.school,no,no,no,telephone,jun,thu,1.55,3,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_15487,45,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,1.383333333,2,999,0,nonexistent,1.43,46.959,-29.89,5.959,5228.1,0
customer_id_11019,49,admin.,married,basic.9y,no,yes,no,telephone,jun,wed,1.6,3,999,0,nonexistent,1.43,47.2325,-29.26,5.964,5228.1,0
customer_id_23632,41,admin.,single,university.degree,no,yes,no,cellular,aug,thu,4.6,3,999,0,nonexistent,1.43,46.722,-25.27,5.964,5228.1,0
customer_id_255,55,services,married,high.school,no,yes,yes,telephone,may,mon,6.166666667,3,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_15945,38,blue-collar,single,basic.6y,unknown,no,no,cellular,jul,mon,4.6,2,999,0,nonexistent,1.43,46.959,-29.89,5.962,5228.1,0
customer_id_28488,28,unemployed,single,university.degree,no,yes,no,cellular,apr,tue,3.066666667,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.425,5099.1,1
customer_id_7283,33,admin.,divorced,university.degree,no,yes,yes,telephone,may,thu,5.466666667,2,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_12970,40,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,jul,tue,5.316666667,4,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_1421,52,blue-collar,single,basic.9y,unknown,yes,yes,telephone,may,thu,3.066666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.857,5191,0
customer_id_38462,36,admin.,married,university.degree,no,no,no,cellular,oct,fri,4.683333333,1,999,2,failure,-3.37,46.2155,-18.83,1.732,5017.5,1
customer_id_30315,41,management,married,professional.course,no,no,no,cellular,apr,thu,2.6,3,999,0,nonexistent,-1.77,46.5375,-32.97,2.367,5099.1,0
customer_id_20897,43,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,thu,3.8,1,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_9030,40,entrepreneur,married,university.degree,no,no,no,telephone,jun,thu,16.48333333,3,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_27207,42,management,married,university.degree,no,yes,no,cellular,nov,fri,6.683333333,1,999,1,failure,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_16491,33,housemaid,single,high.school,no,no,yes,cellular,jul,wed,15.86666667,2,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_20101,43,self-employed,married,professional.course,no,yes,no,cellular,aug,mon,5.383333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_23086,40,management,divorced,university.degree,no,yes,no,cellular,aug,tue,5.75,2,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_29039,47,management,married,university.degree,no,yes,yes,cellular,apr,fri,6.033333333,1,999,2,failure,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_13342,31,admin.,single,high.school,no,yes,no,cellular,jul,wed,6,2,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_16800,52,technician,married,professional.course,no,no,yes,cellular,jul,thu,2.8,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_6516,36,admin.,single,high.school,no,yes,no,telephone,may,wed,3.316666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_35278,25,blue-collar,single,professional.course,no,yes,yes,cellular,may,fri,2.233333333,5,999,0,nonexistent,-1.77,46.4465,-32.34,2.252,5099.1,0
customer_id_246,34,technician,single,professional.course,no,no,no,telephone,may,mon,1.316666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_33444,47,admin.,married,high.school,unknown,no,yes,cellular,may,tue,15.13333333,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.293,5099.1,0
customer_id_15066,51,admin.,single,university.degree,no,yes,no,telephone,jul,thu,5.733333333,10,999,0,nonexistent,1.43,46.959,-29.89,5.96,5228.1,0
customer_id_38818,28,blue-collar,single,high.school,no,no,no,telephone,nov,fri,3.35,1,999,0,nonexistent,-3.37,46.3245,-21.07,1.716,5017.5,0
customer_id_35237,32,services,single,high.school,no,yes,no,cellular,may,fri,3.116666667,11,999,0,nonexistent,-1.77,46.4465,-32.34,2.252,5099.1,0
customer_id_27242,55,blue-collar,married,basic.4y,unknown,yes,yes,cellular,nov,fri,1.633333333,1,999,0,nonexistent,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_40195,74,retired,married,basic.4y,no,yes,no,cellular,jul,mon,2.133333333,2,999,1,failure,-1.67,47.1075,-28.21,1.872,4991.6,0
customer_id_30776,47,technician,divorced,university.degree,unknown,yes,no,cellular,may,tue,4.966666667,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.346,5099.1,0
customer_id_14676,34,blue-collar,single,basic.6y,no,unknown,unknown,telephone,jul,tue,0.983333333,4,999,0,nonexistent,1.43,46.959,-29.89,5.963,5228.1,0
customer_id_14193,33,services,married,high.school,no,no,no,cellular,jul,mon,10.83333333,4,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_14864,57,housemaid,married,university.degree,no,no,no,cellular,jul,wed,16.46666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.959,5228.1,1
customer_id_38456,24,student,single,basic.9y,no,no,no,cellular,oct,fri,7.3,1,999,1,failure,-3.37,46.2155,-18.83,1.732,5017.5,1
customer_id_29655,36,technician,married,basic.9y,no,yes,no,cellular,apr,mon,15.06666667,2,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,1
customer_id_8775,36,services,married,high.school,unknown,yes,no,telephone,jun,thu,6.6,1,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_17667,55,blue-collar,married,high.school,no,yes,yes,cellular,jul,mon,4.05,2,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_4606,55,admin.,married,university.degree,no,no,yes,telephone,may,tue,0.616666667,13,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_4796,42,admin.,married,university.degree,no,yes,yes,telephone,may,wed,13.1,2,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_16049,56,technician,married,high.school,no,no,no,cellular,jul,tue,7.033333333,8,999,0,nonexistent,1.43,46.959,-29.89,5.963,5228.1,0
